9424	Odaygii wanaagsanaa miyaad wax u sheegtay? ASOV	Did you tell something to the good old man?
9425	Odaygii wanaagsanaa miyuu wax kuu sheegay? SOAV	Did the good old man tell you something?
9426	Dadka aad ka sheekeynaysaa ma ku arkeen? S/ASV\OV	The people that you are telling about, did they see you?
9427	Dadka aad ka sheekeynayso miyaad aragtay? O/ASV\SV	The people that you are telling about, did you see them?
9428	Dadka aad ka sheekaynayso miyay ku arkeen? S/ASV\OV	The people that you are telling about, did they see you?
9429	Dadka aad ka sheekeynaysaan miyaad aragteen? O/ASV\SV	The people that you are telling about, did you see them?
9430	Waxay u timid walaashay. SVA	She came to my sister.
9431	Walaashay way u timid. SAV	My sister came to her.
9432	Walaashay way u timid. ASV	She came to my sister.
9433	Aabbahood wuu u yimid. ASV	He came to their father.
9434	Aabbahood wuu u yimid. SAV	Their father came to him/her/them.
9435	Ma wax baad siiday aabbahood? OSVO	Did you give something to their father?
9436	Aabbahood ma wax buu ku siiyay? SOOV	Did their father give something to you?
9437	Aabbahood ma wax baad siiday? OOSV	Did you give something to their father?
9438	Hooyadeed miyaad soortay? OSV	Did you serve food to her mother?
9439	Hooyadeed miyay ku soortay? SOV	Did her mother serve food to you?
9440	Hooyadeed baad soortay. OSV	You served food to her mother.
9441	Hooyadeed way ku soortay. SOV	Her mother served food to you.
9442	Hooyadeed waad soortay. OSV	You served food to her mother.
9443	Saddexda wiil ayaad ammaantay. OSV	You praised the three boys.
9444	Saddexda wiil way ku ammaaneen. SOV	The three boys praised you.
9445	Saddexda wiil waad ammaantay. OSV	You praised the three boys.
9446	Saddexda wiil oo wanaagsan waad ammaantay. OSV	You praised the three good boys.
9447	Saddexdii wiil oo wanaagsanaa waad ammaantay. OSV	You praised the three good boys.
9448	Faadumo baa kan gabadhii siisay. SOOV	Faduma gave it to the girl.
9449	Faadumo baa kan gabadhii siisay. OOSV	The girl gave it to Faduma.
9450	Eygii baa dhurwaaguu eryaday. OSV	The hyena chased the dog.
9451	gabadh Faadumo siisay SOV	a girl that has given it to Faduma
9452	Waxaan arkay ey dhurwaa eryaday. SVO/SOV	I have seen a dog that chased a hyena.
9453	Waxaan arkay ninkii libaaxuu qabtay. SVO/SOV	I saw the man who caught the lion.
9454	Waxaan arkay ninkii libaaxa qabtay. SVO/SOV	I saw the man who caught the lion.
9455	Waxaan arkay ninkii libaaxii qabtay. SVO/SOV	I saw the man who caught the lion.
9456	Waxaan arkay gabadhii Faadumo qalinkii siiday. SVO/SOOV	I saw the girl that gave the pen to Faduma.
9458	ninkii odayga ahaa oo wanaagsanaa	the good old man
9459	odaygii wanaagsanaa	the good old man
9460	Miyuu kuu sheegay wax odaygii wanaagsanaa? AVOS	Did the good old man tell you something?
9461	Dadka aad ka sheekaynaysaa miyay ku arkeen? S/ASV\OV	The people that you are telling about, did they see you?
9462	Dadka aad ka sheekaynaysaan miyay idin arkeen? S/ASV\OV	The people that you (pl) are telling about, did they see you (pl)?
9463	Walaashay bay u timid. ASV	She came to my sister.
9464	Aabbahood ma wax baad siiday? OOSV	Did you give something to their father?
9465	Saddexdii wiil oo wanaagsanaa way ku ammaaneen. SOV	The three good boys praised you.
9466	Saddexda wiil oo wanaagsan way ku ammaaneen. SOV	The three good boys praised you.
9467	Saddexda wiil oo yaryar waad ammaantay. OSV	You praised the three small boys.
9468	Saddexda wiil oo yaryari way ku ammaaneen. SOV	The three small boys praised you.
9469	Saddexda wiil oo wanaagsani way ku ammaaneen. SOV	The three good boys praised you.
9470	Ha galin.	Don't enter.
9471	Ha gelin.	Don't insert it.
9472	Ha kacin.	Don't get up.
9473	Ha kicin.	Don't wake him/her.
9474	Ha caroon.	Don't get angry.
9475	Ha wareerin.|intr	Don't get confused.
9476	Ha wareerin.|tr	Don't make them confused.
9477	Ha burburin.|tr	Don't smash it.
9478	Ha burburin.|intr	Don't collapse (?).
9479	Yaanu burburin.|intr	May it not break.
9480	Yaanu burburin.|tr	May he not break it.
9481	Yuusan burburin.|tr	May he not break it.
9482	Yuusan burburin.|intr	May it not break.
9483	Ma shaqeeyaan?	Do they work?
9484	Ma shaqeeyaan.	They don't work.
9485	Way shaqeeyaan.	They work.
9486	Ma shaqeeyo.	I don't work.
9487	Waan shaqeeyaa.	I work.
9488	Ma shaqeysid.	You don't work.
9489	Ma shaqeysid?	Don't you work?
9490	Ma shaqayaan?	Don't they work?
9491	Ma aan shaqeeyo.	I don't work.
9492	Cali miyaan tegin?	Hasn't Ali left?
9493	Miyaanad shaqeyn?	Didn't you work? (Don't you ???)
9494	Adigu miyaanad shaqeynin?	Aren't you working? (Weren't you ???)
9495	Adigu sow maad shaqeysid?	You work, don't you?
9496	Adigu maad shaqeysid?	Don't you work?
9497	Maad shaqeysid?	Don't you work?
9498	Sow ma aad shaqeysid?	You work, don't you?
9499	Waad shaqaysaa, ma aha?	You work, don't you?
9500	Dhirtu waxaa ay bixiyaan ubaxyo ku kala duwan xagga midabka iyo qaabka.	The plants grow flowers that are different in colour and shape.
9501	kabajaa	grasshopper
9502	Dirxigaasi ma lahaa sambabbo umana baahna inuu biyaha dibaddooda hawa ka qaato.	That worm didn't have lungs and it doesn't need to catch air from outside the water.
9503	Markay biyaha ku dhex nool yihiin, jirkoodu wuxuu u sameysan yahay nolosha biyaha dhexdooda, dabadeedna tallaabo tallaabo ayaa jirkoodu isu beddelaa oo isu rogaa jir u sameysan nolosha berriga, markay berriga u baxaan.	When they live in the water, their body is made for life in the water, and then step by step their body changes and turns into a body made for life on land, then then come up on land.
9504	Maalintee baa ugu qorrax badan?	Which day is the sunniest?
9505	Maalintee baa ugu daruuro badan?	Which day is the cloudiest?
9506	Halkee kale baa laga maqli karaa dawanka?	What other place can you hear the bell from?
9507	Qorraxdu waxaa ay ina siisaa ilays.	The sun gives us light.
9508	iskushaandheynta	the reorganization
9509	Tamaandhadu ma geed weyn baa mise waa geed yar?	Is tomato a big plant or a small plant?
9510	Xoogga dalku waa kan ugu xoog weyn.	The country's might is the strongest.
9511	Wuxuu ka daafacaa cadowga dibadda iyo kan gudaha.	It defends against the outside enemy and the inside one.
9512	Aqalka reer Abiikar waxaa dhinaca uga dheggenaa guri tamiig iyo baakado ka sameysan oo uu ku noolaa Oday Xuud.	By the side of the house of the Abiikar family, there is a house made of [..] and cardboard where Old Xuuds lives.
9513	orod?v/s	run
9515	Haa, waan arkay qoraageennii.	
9516	macallin iyo arday	a teacher and a student
9517	bare iyo arday	a teacher and a student
9519	Haa, boqorkii baa yimid.	Yes, the king has arrived.
9520	caawadan	this evening
9521	caawadii hore	early this evening (?)
9522	macallimiinta iyo ardada	the teachers and the pupils
9525	beertii	that garden, you know
9526	Tani ma gabadh baa?	Is this a girl?
9527	Cabdiyow!	Hey, Abdi!
9528	Maxamedow!	Hey, Mohamed!
9529	Xasanow!	Hey, Hassan!
9530	Muusow!	Hey, Musa!
9531	Maryaney!	Hey, Mayram!
9532	Faadumoy!	Hey, Fatima!
9533	Aaminoy!	Hey, Amina!
9534	Cabdi!	Abdi!
9535	Maxamed!	Mohamed!
9536	Warsame!	Hey, Warsame!
9537	Hooyo!	Mother!
9538	Hooyoy!	Hey, mother!
9539	Maryan!	Maryam!
9540	Faadumo!	Fatima!
9541	Aamino!	Amina!
9542	Carruurey!	Hey, children!
9543	Gabdhow!	Hey, girls!
9544	Gabdho!	Girls!
9545	Shimbirey!	Hey, (little) bird!
9546	Shimbirow!	Hey, birds!
9547	Shimbirayahow!	Hey, (little) birds!
9548	Gabdhayahow!	Hey, girls!
9549	Wiilalyahow!	Hey, boys!
9550	Gabdhahaygow!	Hey, my girls!
9551	Wiilashaydow!	Hey, my boys!
9552	Shimbirtayda yarey!	Hey, my little bird!
9553	Gabadhayda yarey!	Hey, my little girl!
9554	Wiilkayga yarow!	Hey, my little boy!
9555	Wiilka ordayow!	Hey, running boy!
9556	Gabadha ordaysoy!	Hey, running girl!
9557	Wiilka jiifow!	Hey, lying boy!
9558	Wiilka hurdayow!	Hey, sleeping boy!
9559	Madax-weyne!	Mr. president!
9560	Madax-weynow!	Hey, mr. president!
9561	Way ordi jireen.	They used to run.
9562	Guddoomiye!	Mr. chairman!
9563	Way ordi karaan.	They can run.
9564	Way ordi lahaayeen.	They should have run.
9565	Way ordi doonaan.	They will run.
9566	Way ordayaan.	They are running.
9567	Waxay u ordayaan iskuulka.	They are running to school.
9568	Waxay u ordayaan dugsiga.	They are running to school.
9569	Dugsiga ayay u ordayaan.	They are running to school.
9570	Ma ordayaan.	They aren't running.
9571	Ordi mayaan.	They aren't running.
9572	Ma aysan ordin.	They didn't run.
9573	Wax way sameynayaan.	They are doing something.
9574	Uma ordayaan dugsiga.	They aren't running to school.
9575	Ma u ordayaan dugsiga.	They aren't running to school.
9576	Dugsiga uma ordayaan.	They aren't running to school.
9577	Waxba sameyn mayaan.	They are not doing anything.
9578	Waxba ma sameynayaan.	They are not doing anything at all.
9579	Way ordeen.	They ran.
9580	Way ordayeen.	They were running.
9581	Markaas ayay guriga u ordeen.	Then they ran home.
9582	Markaas ayay guriga u ordayeen.	Then they were running home.
9583	Guriga ayay u ordayeen.	They were running home.
9584	Guriga ayay u ordayeen markaas.	They were running home then.
9585	Waxay u ordayeen guriga markaas.	They were running home then.
9586	Ma aysan ordayn.	They weren't running.
9587	Ma ordin.	X didn't run.
9588	Guriga uma aysan ordin.	They didn't run home.
9589	Guriga uma aysan ordayn.	They were not running home.
9590	Ma aysan ordaynin.	They were not running.
9591	Guriga uma aysan ordaynin.	They were not running home.
9592	Fiiri waxa ay samaynayso.	Look what she is doing.
9593	Fiiri sida ay samaynayso.	Look how she is doing it.
9594	Wiilka jiifaa waa xanuunsan yahay.	The boy who is lying down is sick.
9595	Muxuu sameeyay Axmed?	What has Ahmed done?
9596	Axmed muxuu sameeyay?	What has Ahmed done?
9597	Axmed wuxuu qoray qoraalkan.	Ahmed has written this text.
9598	Akhri qoraalkan uu Axmed qoray.	Read this text that Ahmed has written.
9599	Fiiri wiilka ordaya.	Look at the running boy.
9600	Wiilka ordayaa waa walaalkay.	The running boy is my brother.
9601	Fiiri qalabka.	Look at the tools.
9602	Fiiri qalabka ay dadku isticmaalayaan.	Look at the tools that people are using.
9603	Fiiri dadka qalabka isticmaalaya.	Look at the people using the tools.
9604	Kani waa qol la seexdo.	This is a room where you sleep.
9605	Qolka la seexdaa waa weyn yahay.	The room where one sleeps is big.
9606	Midabee xayawaanka.	Colour the animals.
9607	Midabee xayawaanka sawirka ka muuqda.	Colour the animals that are shown in the picture.
9608	Midabee xayawaanka ka muuqda sawirka.	Colour the animals that are shown in the picture.
9609	Jiko waa meel wax lagu karsado.	A kitchen is a place where you cook.
9610	Jiko waa meesha wax lagu karsado.	A kitchen is the place where you cook.
9611	Jiko waa meesha cuntada lagu karsado.	A kitchen is the place where you cook food.
9612	Qolka jiifku waa meesha aan seexanno.	The bedroom is the place where we sleep.
9613	Ma aragtay dadka guriga dhisaya?	Have you seen the people who are building the house?
9614	Ma aragtay dadka dhisaya guriga?	Have you seen the people who are building the house?
9615	hal madax-weyne	one president
9616	labo madax-weyne	two presidents
9617	biyodhac	waterfall
9618	labo biyodhac	two waterfalls
9619	labo dayaxgacmeed	two satellites
9620	labo libaax-badeed	two sharks
9621	libaax-badeed yar	a small shark
9622	madax-weyne cusub	a new president
9623	guddoomiye fiican	a good chairman
9624	hal madax-weyne kaliya	only one president
9625	hal madax-weyne oo kaliya	only one president
9626	hal madax-weyne oo cusub	one new president
9627	hal madax-weyne uun	only one president
9628	Hal madax-weyne uun baa yimid.	Only one president came.
9629	macallinkeeda cusub	her new teacher
9630	macallinkeeda cusub oo fiican	her good new teacher
9631	macallinkeeda cusub ee fiican	her good new teacher
9632	macallinkan	this teacher
9633	macallinkan cusub	this new teacher
9634	macallinkaas	that teacher
9635	macallinkaas cusub	that new teacher
9636	guriga Axmed	Ahmed's house
9637	guriga Maryan	Maryan's house
9638	Axmed gurigiisa	Ahmed's house
9639	Maryan gurigeeda	Maryan's house
9640	guriga Faadumo	Faduma's house
9641	labo kiilo	two kilos
9642	afar guri	four houses
9643	Waxaan aaday Muqdisho.	I have gone to Mogadishu.
9644	Muqdisho ayaan aaday.	I have gone to Mogadishu.
9645	Muqdishaan aaday.	I have gone to Mogadishu.
9646	Muqdishuu aaday.	He has gone to Mogadishu.
9647	Kismaayay aadday.	She has gone to Kismayo.
9648	Kismaayo ayay aadday.	She has gone to Kismayo.
9649	Maxaad soo iibsatay?	What have you bought?
9650	Buugaan soo iibsaday.	I bought a book.
9651	Buug ayaan soo iibsaday.	I bought a book.
9652	Buuggaan soo iibsaday.	I bought the book.
9653	Buuggii baan soo iibsaday.	I bought that book.
9654	Basaan raacay.	I went by bus.
9655	cad|m1	piece of meat
9656	daaf	purulent conjunctivitis
9657	baal|m	wing, feather
9658	baad|m	wing
9660	shir	meeting
9661	haramcad	leopard, panther
9662	shabeel	leopard, tiger
9663	geed	tree
9664	suun	belt
9665	dul|m	nostril
9666	duulaya|heavy	attacking
9667	caws	grass
9668	doog	greenery, green colour
9669	jiir|m	rat
9670	doolli	rat, mouse
9671	jeeb	pocket
9672	hees|f	song
9673	Hees!	Sing!
9674	Hees.|pret	He sang.
9675	heesta	the song
9676	Bal heesa.	Sing (pl.) then.
9677	Bal hees.	Sing (sg.) then.
9678	gacan	hand, arm
9679	far	finger
9680	shimbir	bird
9681	qayb	part
9682	qaybta	the part
9684	Hel!	Find it!
9685	cambe	mango
9686	bas	bus
9687	kab	shoe
9688	kursi	chair
9689	muus	banana(s)
9690	illin|f	tear
9691	Waa illin|m.	It's a door.
9692	Ma illin|m baa?	Is it a door?
9693	Waa illin|f.	It's a tear.
9694	Ma illin|f baa?	Is it a tear?
9695	koob	cup
9698	Iibso gaari!	Buy a car.
9699	Gaari iibso!	Buy a car.
9700	Gaari soo iibso!	Buy a car.
9702	Gaarigii waa iibsaday.	He has bought that car.
9703	Gaarigii waan iibsaday.	I have bought that car.
9704	Gaarigaan iibsaday.	I have bought the car.
9706	Wuu heesay.	He sang.
9707	Waa gacan.	It's a hand.
9708	Waa hees.	It's a song.
9709	Waa geed.	It's a tree.
9710	Waa hilib.	It's meat.
9711	Waa jiir.	It's a rat.
9712	Waa doolli.	It's a rat.
9713	Waa toosaa.	He gets up.
9714	Waa kacaa.	He gets up (on his feet.)
9715	Waa taagaa.	He raises it.
9716	joogaa	stays
9717	Waa joogaa.	He stays, remains.
9718	Waa ku fiiriyaa.	He tests it.
9719	Waan ku fiiriyaa.	I test it.
9720	Waa fiiriyaa.	He looks (at it).
9721	Waa ku sugaa.	He is waiting there.
9722	Waa sugaa.	He waits.
9723	Waa tuuraa.	He throws it.
9724	Waa ku tuuraa.	He throws it there.
9725	Waa ridaa.	He shoots.
9726	ridaa	throws
9727	Waa ku ridaa.	He throws it away.
9728	Waa cunaa.	He eats it.
9729	Waa cabbaa.	He drinks it.
9730	qodaa	digs
9731	Waa qodaa.	He digs.
9732	boodaa	jumps
9733	Waa boodaa.	He jumps.
9734	Waa qodayaa.	He is digging.
9735	Waa cunay.	He has eaten it.
9736	Waa cunayaa.	He is eating it.
9737	surwaal	a pair of trousers
9738	surwaallo	several pairs of trousers
9739	Ma habeen baa?	Is it night?
9740	koofi	cap
9741	Ma koofi baa?	Is it a cap?
9742	Ma qorrax baa?	Is it a sun?
9743	Ma rooti baa?	Is it bread?
9744	Ma tog baa?	Is it a dry river bed?
9745	tog	dry river bed
9746	Ma lug baa?	Is it a leg?
9747	Ma surwaal baa?	Are they trousers?
9748	Ma suun baa?	Is it a belt?
9749	Ma shabeel baa?	Is it a tiger?
9750	Ma dibi baa?	Is it an ox?
9751	Ma daaf baa?	Is it conjunctivitis?
9752	Ma gacan baa?	Is it a hand?
9753	Ma libaax baa?	Is it a lion?
9754	Waa shir.	It's a meeting.
9755	Waa libaax.	It's a lion.
9756	libaax	lion
9757	Waa san.	It's a nose.
9758	Waa webi.	It's a river.
9759	Waa lug.	It's a leg.
9760	Waa rooti.	It's a bread.
9761	Waa cad.	It's a piece of meat.
9762	Waa moos.	It's bananas.
9763	Waa kayn.	It's a forest.
9764	Toos.	Get up.
9765	Waa ku booday.	He jumped into it.
9766	Waa ku boodaa.	He jumps into it.
9767	Waa arkaa.	He sees (it).
9768	arkaa	sees
9769	waa	(declarative paricle)
9770	ku|prep	in
9771	Waa yimid.	He has arrived.
9772	yimid	came
9773	Waa timid.	She has arrived.
9774	timid	came
9775	Waa boodayaa.	He is jumping.
9776	Waa cabbayaa.	He is drinking (it).
9777	Waa fiirinayaa.	He is looking.
9778	Waa joogayaa.	He is staying, remaining.
9779	Waa sugayaa.	He is waiting.
9780	Waa helayaa.	He is finding it.
9781	Waa helaa.	He finds it.
9782	helayaa	is finding
9783	cunayaa	is eating
9784	Waa eegaa.	He looks (at it).
9785	Waa eegayaa.	He is looking (at it).
9786	eegaa	looks
9787	eegayaa	is looking
9788	ee	(junctor)
9789	Waa eegi doonaa.	He/I will look.
9790	eegi	to look
9791	Waa taagayaa.	He is putting it up.
9792	baxayaa	is going out
9793	tagayaa	is leaving
9795	Waan tagayaa.	I'm leaving.
9796	tusayaa	is showing
9797	sugay	waited
9798	Waa sugay.|H	He waited.
9799	sugid|1	waiting
9800	Waa fiiriyay.	He looked.
9801	Waa cabbay.	He drank (it).
9802	Waa booday.	He jumped.
9803	Waa kacay.	He got up.
9804	Waa toosay.	He got up.
9805	Waa sugeen.	They waited.
9806	Waa fiiriyeen.	They looked.
9807	Waa boodeen.	They jumped.
9808	Waa dhiseen.	They built (it).
9809	Waa heleen.	They found (it).
9810	Waa joogeen.	They remained.
9811	Waa tuseen.	They showed (it).
9812	Waa taageen.	They raised (it).
9813	taageen	raised
9814	tuseen	showed
9815	Berbera baa uu tagay.	He has gone to Berebra.
9816	Berbera buu tagay.	He has gone to Berebra.
9817	Berberuu tagay.	He has gone to Berebra.
9818	Berbera buu yimid.	He has come to Berbera.
9819	Berberuu yimid.	He has come to Berbera.
9820	Berbera	Berbera
9821	Waa la sugey.	
9822	Waa la fiiriyey.	
9823	mooye	mortar
9824	aabbayaal	fathers
9825	Ha timaaddo.	Let her come.
9826	Ha yimaado.	Let him come.
9827	Aan taago.	Let me raise (it).
9828	Aan tago.	Let me go.
9829	Ha taagto.	Let her raise (it).
9830	Ha tagto.	Let her leave.
9831	taagto	raise
9832	Ha baxdo.	Let her leave.
9833	Ha sheego.	Let him tell.
9834	Ha joogo.	Let him stay.
9835	Ha qodo.	Let him dig.
9836	Ha sugto.	Let her wait.
9837	Ha fiiriso.	Let her look.
9838	Ha cabbo.	Let him drink (it).
9839	Ha cuno.	Let him eat (it).
9840	Aan sheego.	Let me tell (it).
9841	taago	raise
9842	sheego	tell
9843	Aan joogo.	Let me stay.
9844	Aan boodo.	Let me jump.
9845	Aan cuno.	Let me eat (it).
9846	Aan cabbo.	Let me drink (it).
9847	Aan eego.	Let me see.
9848	Way sugtaa.|H	She waits.
9849	Way qoddaa.	She digs.
9850	Way joogtaa.	She stays, remains.
9851	Way tustaa.	She shows (it).
9852	Way booddaa.	She jumps.
9853	Way sheegtaa.	She says (it).
9854	Way sheegtay.	She said (it).
9855	Way tiri.	She said it.
9856	Waa la riday.	One shot, hurled (it).
9857	Waa la dhisay.	One built (it).
9858	la riday	one shot
9859	riday	shot
9860	dhisay	built
9861	Waa la joogay.	One stayed, remained.
9862	Waa la sugay.	One has waited.
9863	Waa la cabbay.	One drank (it).
9864	Waa la booday.	One jumped.
9865	Waa la qoday.	One dug (it).
9866	Waa la tusay.	One showed (it).
9867	Waa la helay.	One found (it).
9868	Waa la fiiriyay.	One looked (at it).
9869	Waa sugay.|L	He has ascertained it.
9870	Way sugtaa.|L	She ascertaines (it).
9871	tagto|v	leave
9872	mooyayaal	mortars
9873	cadad	small pieces of meat
9874	cadadka	the small pieces of meat
9875	cadka	small piece of meat
9876	afkan	this language
9877	cadkan	this small piece of meat
9878	afkayga	my language
9879	cadkayga	my small piece of meat
9880	afkaaga	your language
9881	cadkaaga	your small piece of meat
9882	afkooda	their language
9883	cadkooda	their small piece of meat
9884	afkeeda	her language
9885	cadkeeda	her small piece of meat
9886	afkeenna	our language
9887	cadkeenna	our small piece of meat
9888	cadkayaga	our small piece of meat
9889	afkayaga	our language
9890	laan	branch
9891	laanta	the branch
9892	libaaxan	this lion
9893	laantan	this branch
9894	laantaada	your branch
9895	libaaxaaga	your lion
9896	libaaxooda	their lion
9897	laantooda	their branch
9898	kooda	theirs
9899	waxooda	their thing
9900	wax	thing
9901	tooda	theirs
9902	kuwooda	theirs
9903	raadkan	this footprint
9904	raadka	the footprint
9905	raadkaaga	your footprint
9906	laantayda	my branch
9907	raadkayga	my footprint
9908	shabeello	tigers
9909	shabeellada	the tigers
9910	geedo	trees
9911	geedaha	the trees
9912	heeso	songs
9913	heesaha	the songs
9914	jeebab	pockets
9915	jeebabka	the pockets
9916	dulo|m	nostrils
9917	dulaha	the nostrils
9918	dulka	the nostril
9919	dulal	nostrils
9920	dulalka	the nostrils
9921	raad	footprint
9922	raadad	footprints
9923	raadadka	the footprints
9924	togag	dry river beds
9925	togagga	the dry river beds
9926	ragga	the men
9927	togga	the dry river bed
9928	doolliyo	rats
9929	doolliyada	the rats
9930	libaaxyo	lions
9931	libaaxyada	the lions
9932	surwaallada	the pairs of trousers
9933	hilbo	pieces of meat
9934	hilbaha	the pieces of meat
9935	qorrax	sun
9936	qorraxo	suns
9937	laamo	branches
9938	laamaha	the branches
9939	laamahan	these branches
9940	raadadkan	these footprints
9941	raadadkaaga	your footprints
9942	laamahaaga	your branches
9943	laamahaagaas	those branches of yours
9944	raadadkaagaas	those footprints of yours
9945	Raadadkaagaas baa weyn.	Those footprints of yours are big.
9946	Raadadkaagaas baa waaweyn.	Those footprints of yours are big.
9947	Laamahaagaas baa waaweyn.	Those branches of yours are big.
9948	Raadadkaagaasaa waaweyn.	Those footprints of yours are big.
9949	Laamahaagaasaa waaweyn.	Those branches of yours are big.
9950	Raadkaana weyn.	And the footprint is big.
9951	Laantaana weyn.	And the branch is big.
9952	san|m	nose
9953	sanan	noses
9954	sananka	the noses
9955	dhegahaaga	your ears
9956	reer-magaal	city folk
9957	sheekadan	this story
9958	daan|m	lower jaw (of a camel)
9959	daanka	the lower jaw
9960	daan dheer	strong camel (lit. long jaw)
9961	Dhega dheere	'Longeared'
9962	Luga dheere	'Longlegged'
9963	Gacma dheere	'Longarmed'
9964	Dheg-dheer	'Longeared'
9965	dab	fire
9966	dab-qaad	incense burner
9967	Qaad.	Take(it)!
9968	jeeni	pneumonia; front leg
9969	wareen	stabbing pain
9970	jeeni-wareen	pneumonia
9971	oof-wareen	pneumonia
9972	urugo	lung disorder
9973	qaaxo	tuberculosis
9974	wareento	pneumonia
9975	xiiq-dheer	whooping cough
9976	xiiq	panting
9977	Far Libaax	[name of village]
9978	Far-Libaax	[name of village]
9979	Gacan Libaax	[name of village]
9980	Gacan-Libaax	[name of village]
9981	shimbir-libaax	[owl species]
9982	qayb libaax	lion's share
9983	eegid	(the act of) looking
9984	Waan eegi doonaa.	I will look at it.
9985	Waan eegayaa.	I am looking at it.
9986	Waan eegaa.	I look at it.
9987	Waan helay.	I found it.
9988	Waan helayaa.	I am finding it.
9989	Waan helaa.	I find it.
9990	helid	(the act of) finding
9991	Waan qodayaa.	I am digging.
9992	Waan qodaa.	I dig.
9993	qodid	(the act of) digging
9994	Qod.	Dig!
9995	Waan tolayaa.	I am sewing.
9996	Waan tolaa.	I sew.
9997	Waan toli doonaa.	I will sew.
9998	tolid	sewing
9999	tolidda	the sewing
10000	cunid	eating
10001	cunidda	the eating
10002	Waan boodayaa.	I'm jumping.
10003	Waan boodaa.	I jump.
10004	boodid	jumping
10005	boodidda	the jumping
10006	Bood.	Jump!
10007	eegidda	the looking
10008	afkee	which language?
10009	gacantee	which hand?
10010	heestee	which song?
10011	geedkee	which tree?
10012	meeshee	which place?
10013	kee	which one?
10014	tee	which one?
10015	kabtee	which shoe?
10016	libaaxee	which lion?
10017	dulkee	which nostril?
10018	Waa yahay.	So it is.
10019	Waa tahay.	So it is.
10020	Waa yiri.	He said it.
10021	Waa tiri.	She said it.
10022	Waa yaqaan.	He knows it.
10023	Waa taqaan.	She knows it.
10024	Waa taallaa.	It lies there.
10025	Waa yaallaa.	It lies there.
10026	yahay	is
10027	tiri	you/she said
10028	Waa yiraahdeen.	They said (it).
10029	Waa tiraahdeen.	You said it.
10030	Waa tiraahdaa.	She says it.
10031	Waa yiraahdaa.	He says it.
10032	Waa yiraahdaan.	They say it.
10033	Waa yimaadeen.	They have arrived.
10034	Waa timaaddeen.	You have arrived.
10035	Waan sheegi doonaa.	I will tell it.
10036	Waan joogi doonaa.	I will stay.
10037	joogi doonaa	will stay
10038	sheegi doonaa	will tell
10039	sheegi lahaa	should have told
10040	joogi lahaa	should have stayed
10041	Guurso.	Get married.
10042	Fiirso.	Look (for yourself).
10043	Iibso!	Buy it!
10044	Tiigso.	Make an effort.
10045	Karso.	Cook.
10046	Dirso.	Order it.
10047	Xuseen	Hussein
10048	Xuseenow!	Hey, Hussein!
10049	qoyska	the family
10050	hoyga	the home
10051	kala-goys	joint (of the body)
10052	kala-goynta	the subtraction
10053	kala-goyn	subtraction
10054	goynta	the cutting
10055	kala gooyaa	subtracts
10056	goyn	cutting
10057	gooyaa	cuts
10058	wuu gooyaa	he cuts
10059	Goo!	Cut off!
10060	Goy!	Cut off!
10061	Goo geedka!	Cut down the tree!
10062	Waa yaxaas.	It's a crocodile.
10063	Ma yaxaas baa?	Is it a crocodile?
10064	Ma jiir baa?	Is it a rat?
10065	Waa nin.	It's a man.
10066	Ma nin baa?	Is it a man?
10067	Waa koofi.	It's a cap.
10068	Waa koofiyad.	It's a cap.
10069	Ma koofiyad baa?	Is it a cap?
10070	dab-joog	tame animal
10071	neef|m	a breeding animal
10072	kala	apart, away
10073	neef|f.coll	tame animals
10075	neefka	the breeding animal
10076	neef|f	breath; gas
10077	Waa neef|m.	It's a breeding animal.
10078	Ma neef|m baa?	Is it a domestic animal?
10079	Waa neef|f.	It's a gas.
10080	Ma neef|f baa?	Is it a gas?
10081	Waa beer|m.	It is liver.
10082	Ma beer|m baa?	Is it liver?
10083	Waa beer|f.	It's a garden.
10084	Ma beer|f baa?	Is it a garden?
10085	Wuxuu beerayaa beertiisa.	He is cultivating his field.
10086	Wuxuu qodayaa beertiisa.	He is cultivating his field.
10087	Ma ilko baa?	Are they teeth?
10088	Waa ilko.	They are teeth.
10089	Ma ilig baa?	Is it a tooth?
10090	Waa ilig.	It's a tooth.
10091	Ma inan|f baa?	Is it a gril?
10092	Waa inan|f.	It's a girl.
10093	Ma inan|m baa?	Is it a boy?
10094	Waa inan|m.	It's a boy.
10095	Ma feer|f baa?	Is it a rib?
10096	Waa feer|f.	It's a rib.
10097	Ma feer|m baa?	Is it a fist?
10098	Waa feer|m.	It's a fist.
10099	Kani waa feer|m.	This is a fist.
10100	sin	hip
10101	Waa misig.	It's a hip.
10102	Ma misig baa?	Is it a hip?
10103	Waa nirig|f.	It's a female camel foal.
10104	Ma nirig|f baa?	Is it a female camel foal?
10105	Waa nirig|m.	It's a male camel foal.
10106	Ma nirig|m baa?	Is it a male camel foal?
10107	Ma caano cabbaa?	Does he drink milk?
10108	Ma caano buu cabbaa?	Does he drink milk?
10109	Caano miyuu cabbaa?	Does he drink milk?
10110	Caano muu cabbaa?	Does he drink milk?
10111	Caano ma cabbaa?	Does he drink milk?
10112	Haa, caanuu cabbaa.	Yes, he drinks milk.
10113	Haa, waa cabbaa.	Yes, he does/I do (drink).
10114	Haa, wuu cabbaa.	Yes, he does (drink).
10115	Caano ma cabtaa?	Do you drink milk?
