19262	Km__16__314.wav	Ma cuntooyin baa?	Ma cuntooyín baa?	L  ????  LL
19263	Km__16__315.wav	Ma cuntooyin baa?	Ma cuntooyín baa?	L  ????  LL
19264	Km__16__316.wav	lambar	lámbar	L
19265	Km__16__317.wav	tiro	tíro	L
19266	Km__16__318.wav	tiro	tíro	L
19267	Km__16__319.wav	tiro	tíro	L
19268	Km__16__320.wav	tiro	tíro	L
19269	Km__16__321.wav	Ma tiraa|n?	Ma tíraa?	L
19270	Km__16__322.wav	Ma tiraa|n?	Ma tíraa?	L
19271	Km__16__323.wav	Ma tiraa|n?	Ma tíraa?	L
19272	Km__16__324.wav	tirooyin	tirooyín	H
19273	Km__16__325.wav	tirooyin	tirooyín	H
19274	Km__16__326.wav	tirooyin	tirooyín	H
19275	Km__16__327.wav	Ma tirooyin baa?	Ma tirooyín baa?	H H L
19276	Km__16__328.wav	Ma tirooyin baa?	Ma tirooyín baa?	H H L
19277	Km__16__329.wav	Ma tirooyin baa?	Ma tirooyín baa?	H H L
19278	Km__16__330.wav	surwaallo	surwaalló	L ?
19279	Km__16__331.wav	surwaallo	surwaalló	L ?
19280	Km__16__332.wav	surwaallo	surwaalló	L ?
19281	Km__16__333.wav	Ma surwaallaa?	Ma surwaalláà?	L?
19282	Km__16__334.wav	Ma surwaallaa?	Ma surwaalláà?	L?
19283	Km__16__335.wav	Ma surwaallaa?	Ma surwaalláà?	L?
19284	Km__16__336.wav	Cun!	Cún!	L
19285	Km__16__337.wav	Cun!	Cún!	L
19286	Km__16__338.wav	Cuna!	Cúna!	L
19287	Km__16__339.wav	Cuna!	Cúna!	L
19288	Km__16__340.wav	Cuna!	Cúna!	L
19289	Km__16__341.wav	Cab!	Cáb!	L
19290	Km__16__342.wav	Cab!	Cáb!	L
19291	Km__16__343.wav	Cab!	Cáb!	L
19292	Km__16__344.wav	Cabba!	Cábba!	L
19293	Km__16__345.wav	Cabba!	Cábba!	L
19294	Km__16__346.wav	Cabba!	Cábba!	L
19295	Km__16__347.wav	Bood!	Bóod!	H
19296	Km__16__348.wav	Bood!	Bóod!	H
19297	Km__16__349.wav	Booda!	Boóda!	H
19298	Km__16__350.wav	Booda!	Boóda!	H
19299	Km__16__351.wav	Booda!	Boóda!	H
19300	Km__16__352.wav	Is taag!	Is táag!	H
19301	Km__16__353.wav	Is taag!	Is táag!	H
19302	Km__16__354.wav	Is taag!	Is táag!	H
19303	Km__16__355.wav	Is taaga!	Is taága!	H
19304	Km__16__356.wav	Is taaga!	Is taága!	H
19305	Km__16__357.wav	Is taaga!	Is taága!	H
19306	Km__16__358.wav	Joog!	Jóog!	H
19307	Km__16__359.wav	Joog!	Jóog!	H
19308	Km__16__360.wav	Joog!	Jóog!	H
19309	Km__16__361.wav	Jooga!	Joóga!	H
19310	Km__16__362.wav	Jooga!	Joóga!	H
19311	Km__16__363.wav	Jooga!	Joóga!	H
19312	Km__16__364.wav	Tus!	Tús!	L
19313	Km__16__365.wav	Tus!	Tús!	L
19314	Km__16__366.wav	Tus!	Tús!	L
19315	Km__16__367.wav	Tusa!	Túsa!	L
19316	Km__16__368.wav	Tusa!	Túsa!	L
19317	Km__16__369.wav	Tusa!	Túsa!	L
19318	Km__16__370.wav	Sug!|1	Súg!	H
19319	Km__16__371.wav	Sug!|1	Súg!	H
19320	Km__16__372.wav	Sug!|1	Súg!	H
19321	Km__16__373.wav	Suga!|1	Súga!	H H
19322	Km__16__374.wav	Suga!|1	Súga!	H H
19323	Km__16__375.wav	Suga!|1	Súga!	H H
19324	Km__16__376.wav	cabbid	cabbíd	H ?
19325	Km__16__377.wav	cabbid	cabbíd	H ?
19326	Km__16__378.wav	cabbid	cabbíd	H ?
19327	Km__16__379.wav	cunid	cuníd	L
19328	Km__16__380.wav	cunid	cuníd	L
19329	Km__16__381.wav	cunid	cuníd	L
19330	Km__16__382.wav	cunid	cuníd	L
19331	Km__16__383.wav	fiirin	fiirín	H
19332	Km__16__384.wav	fiirin	fiirín	H
19333	Km__16__385.wav	fiirin	fiirín	H
19334	Km__16__386.wav	eegid	eegíd	H
19335	Km__16__387.wav	eegid	eegíd	H
19336	Km__16__388.wav	eegid	eegíd	H
19337	Km__16__389.wav	sheekeyn	sheekeýn	L
19338	Km__16__390.wav	sheekeyn	sheekeýn	L
19339	Km__16__391.wav	sheekeyn	sheekeýn	L
19340	Km__16__392.wav	warramid	warramíd	L
19341	Km__16__393.wav	warramid	warramíd	L
19342	Km__16__394.wav	warramid	warramíd	L
19343	Km__16__395.wav	sheegid	sheegíd	H
19344	Km__16__396.wav	sheegid	sheegíd	H
19345	Km__16__397.wav	sheegid	sheegíd	H
19346	Km__16__398.wav	qodid	qodíd	H
19347	Km__16__399.wav	qodid	qodíd	H
19348	Km__16__400.wav	qodid	qodíd	H
19349	Km__16__401.wav	Qod!	Qód!	L
19350	Km__16__402.wav	Qod!	Qód!	L
19351	Km__16__403.wav	Qod!	Qód!	L
19352	Km__16__404.wav	sheegid	sheegíd	H
19353	Km__16__405.wav	sheegid	sheegíd	H
19354	Km__16__406.wav	sheegid	sheegíd	H
19355	Km__16__407.wav	Sheeg!	Shéeg!	L
19356	Km__16__408.wav	Sheeg!	Shéeg!	L
19357	Km__16__409.wav	Sheeg!	Shéeg!	L
19358	Km__16__410.wav	eegid	eegíd	H
19359	Km__16__411.wav	eegid	eegíd	H
19360	Km__16__412.wav	eegid	eegíd	H
19361	Km__16__413.wav	Eeg!	Éeg!	L
19362	Km__16__414.wav	Eeg!	Éeg!	L
19363	Km__16__415.wav	Eeg!	Éeg!	L
19364	Km__16__416.wav	cunid	cuníd	H
19365	Km__16__417.wav	cunid	cuníd	H
19366	Km__16__418.wav	cunid	cuníd	H
19367	Km__16__419.wav	Cun!	Cún!	H
19368	Km__16__420.wav	Cun!	Cún!	H
19369	Km__16__421.wav	Cun!	Cún!	H
19370	Km__16__422.wav	Waan cuni doonaa.	Waan cúni doonaa.	LL   H H   LL LL
19371	Km__16__423.wav	Waan cuni doonaa.	Waan cúni doonaa.	LL   H H   LL LL
19372	Km__16__424.wav	Waan cuni doonaa.	Waan cúni doonaa.	LL   H H   LL LL
19373	Km__16__425.wav	Waan cabbi doonaa.	Waan cábbi doonaa.	L
19374	Km__16__426.wav	Waan cabbi doonaa.	Waan cábbi doonaa.	L
19375	Km__16__427.wav	Waan cabbi doonaa.	Waan cábbi doonaa.	L
19376	Km__16__428.wav	Waan qodi doonaa.	Waan qódi doonaa.	LL    H H    LL LL
19377	Km__16__429.wav	Waan qodi doonaa.	Waan qódi doonaa.	LL    H H    LL LL
19378	Km__16__430.wav	Waan qodi doonaa.	Waan qódi doonaa.	LL    H H    LL LL
19379	Km__16__431.wav	Waan boodi doonaa.	Waan boódi doonaa.	LH    HH H    LL LL
19380	Km__16__432.wav	Waan boodi doonaa.	Waan boódi doonaa.	LH    HH H    LL LL
19381	Km__16__433.wav	Waan boodi doonaa.	Waan boódi doonaa.	LH    HH H    LL LL
19382	Km__16__434.wav	Waan sheegi doonaa.	Waan sheégi doonaa.	LL    HH H   LL LL
19383	Km__16__435.wav	Waan sheegi doonaa.	Waan sheégi doonaa.	LL    HH H   LL LL
19384	Km__16__436.wav	Waan sheegi doonaa.	Waan sheégi doonaa.	LL    HH H   LL LL
19385	Km__16__437.wav	Waan eegi doonaa.	Waan eégi doonaa.	LL     HH H    LL LL
19386	Km__16__438.wav	Waan eegi doonaa.	Waan eégi doonaa.	LL     HH H    LL LL
19387	Km__16__439.wav	Waan eegi doonaa.	Waan eégi doonaa.	LL     HH H    LL LL
19388	Km__16__440.wav	Waan qodi doonaa.	Waan qódi doonaa.	LL    H H    LL LL
19389	Km__16__441.wav	Waan qodi doonaa.	Waan qódi doonaa.	LL    H H    LL LL
19390	Km__16__442.wav	Waan qodi doonaa.	Waan qódi doonaa.	LL    H H    LL LL
19391	Km__16__443.wav	Waan tusi doonaa.	Waan túsi doonaa.	LL  H H  LL LL
19392	Km__16__444.wav	Waan tusi doonaa.	Waan túsi doonaa.	LL  H H  LL LL
19393	Km__16__445.wav	Waan tusi doonaa.	Waan túsi doonaa.	LL  H H  LL LL
19394	Km__16__446.wav	Tus!	Tús!	L
19395	Km__16__447.wav	Tus!	Tús!	L
19396	Km__16__448.wav	Tus!	Tús!	L
19397	Km__16__449.wav	Waan tusi doonaa.	Waan túsi doonaa.	LL    H H    LL LL
19398	Km__16__450.wav	Waan tusi doonaa.	Waan túsi doonaa.	LL    H H    LL LL
19399	Km__16__451.wav	Waan tusi doonaa.	Waan túsi doonaa.	LL    H H    LL LL
19400	Km__16__452.wav	Waan sheegi doonaa.	Waan sheégi doonaa.	LH    HH H    LL LL
19401	Km__16__453.wav	Sheeg!	Shéeg!	L
19402	Km__16__454.wav	Waan heli doonaa.	Waan héli doonaa.	LH    H H     LL LL
19403	Km__16__455.wav	Waan heli doonaa.	Waan héli doonaa.	LH    H H     LL LL
19404	Km__16__456.wav	Waan heli doonaa.	Waan héli doonaa.	LH    H H     LL LL
19405	Km__16__457.wav	Hel!	Hél!	L
19406	Km__16__458.wav	Hel!	Hél!	L
19407	Km__16__459.wav	Hel!	Hél!	L
19408	Km__16__460.wav	Waan arki doonaa.	Waan árki doonaa.	L
19409	Km__16__461.wav	Waan arki doonaa.	Waan árki doonaa.	L
19410	Km__16__462.wav	Waan arki doonaa.	Waan árki doonaa.	L
19411	Km__16__463.wav	Waan arki doonaa.	Waan árki doonaa.	L
19412	Km__16__464.wav	Arag!	Árag!	L
19413	Km__16__465.wav	Arag!	Árag!	L
19414	Km__16__466.wav	Arag!	Árag!	L
19415	Km__16__467.wav	Waan sheegi lahaa.	Waan sheégi lahaa.	LL   HH H  L LL
19416	Km__16__468.wav	Waan sheegi lahaa.	Waan sheégi lahaa.	LL   HH H  L LL
19417	Km__16__469.wav	Waan sheegi lahaa.	Waan sheégi lahaa.	LL   HH H  L LL
19418	Km__16__470.wav	Waan qodi lahaa.	Waan qódi lahaa.	LL    H H    L LL
19419	Km__16__471.wav	Waan qodi lahaa.	Waan qódi lahaa.	LL    H H    L LL
19420	Km__16__472.wav	Waan qodi lahaa.	Waan qódi lahaa.	LL    H H    L LL
19421	Km__16__473.wav	Waan boodi lahaa.	Waan boódi lahaa.	LL    HH H    L LL
19422	Km__16__474.wav	Waan boodi lahaa.	Waan boódi lahaa.	LL    HH H    L LL
19423	Km__16__475.wav	Waan boodi lahaa.	Waan boódi lahaa.	LL    HH H    L LL
19424	Km__16__476.wav	Waan tusi lahaa.	Waan túsi lahaa.	L  H  L
19425	Km__16__477.wav	Waan tusi lahaa.	Waan túsi lahaa.	L  H  L
19426	Km__16__478.wav	Waan tusi lahaa.	Waan túsi lahaa.	L  H  L
19427	Km__16__479.wav	Waan cabbi lahaa.	Waan cábbi lahaa.	LL    H? H    L LL
19428	Km__16__480.wav	Waan cabbi lahaa.	Waan cábbi lahaa.	LL    H? H    L LL
19429	Km__16__481.wav	Waan cabbi lahaa.	Waan cábbi lahaa.	LL    H? H    L LL
19430	Km__16__482.wav	Waan arki lahaa.	Waan árki lahaa.	L  ML  L
19431	Km__16__483.wav	Waan arki lahaa.	Waan árki lahaa.	L
19432	Km__16__484.wav	Waan arki lahaa.	Waan árki lahaa.	L
19433	Km__16__485.wav	Waan boodi lahaa.	Waan boódi lahaa.	LL    HH H    L LL
19434	Km__16__486.wav	Waan boodi lahaa.	Waan boódi lahaa.	LL    HH H    L LL
19435	Km__16__487.wav	Waan boodi lahaa.	Waan boódi lahaa.	LL    HH H    L LL
19436	Km__16__488.wav	Waan boodi lahaa.	Waan boodi lahaa.	??
19437	Km__16__489.wav	Waan boodi lahaa.	Waan boodi lahaa.	??
19438	Km__16__490.wav	Waan arki lahaa.	Waan arki lahaa.	??
19439	Km__16__491.wav	Waan arki lahaa.	Waan arki lahaa.	??
19440	Km__16__492.wav	Waan arki lahaa.	Waan arki lahaa.	??
19441	Km__16__493.wav	Waan arki doonaa.	Waan árki doonaa.	??
19442	Km__16__494.wav	Waan arki doonaa.	Waan árki doonaa.	??
19443	Km__16__495.wav	Waan arki doonaa.	Waan árki doonaa.	??
19444	Km__16__496.wav	Waan arki doonaa.	Waan árki doonaa.	??
19445	Km__16__497.wav	Waan boodi doonaa.	Waan boódi doonaa.	??
19446	Km__16__498.wav	Waan boodi doonaa.	Waan boódi doonaa.	??
19447	Km__16__499.wav	Waan boodi doonaa.	Waan boódi doonaa.	??
19448	Km__16__500.wav	luuqaddee	luuqaddeé	LL L LL
19449	Km__16__501.wav	luuqaddee	luuqaddeé	LL L LL
19450	Km__16__502.wav	luuqaddee	luuqaddeé	LL L LL
19451	Km__16__503.wav	afkee	afkeé	L LL
19452	Km__16__504.wav	afkee	afkeé	L LL
19453	Km__16__505.wav	afkee	afkeé	L LL
19454	Km__16__506.wav	geedkee	geedkeé	HH LL
19455	Km__16__507.wav	geedkee	geedkeé	HH LL
19456	Km__16__508.wav	geedkee	geedkeé	HH LL
19457	Km__16__509.wav	meeshee	meesheé	LL LL
19458	Km__16__510.wav	halkee	halkeé	L LL
19459	Km__16__511.wav	meeshee	meesheé	LL LL
19460	Km__16__512.wav	meeshee	meesheé	LL LL
19461	Km__16__513.wav	meeshee	meesheé	LL LL
19462	Km__16__514.wav	dhegtee	dhegteé	H LL
19463	Km__16__515.wav	dhegtee	dhegteé	H LL
19464	Km__16__516.wav	dhegtee	dhegteé	H LL
19465	Km__16__517.wav	heestee	heesteé	LL LL
19466	Km__16__518.wav	heestee	heesteé	LL LL
19467	Km__16__519.wav	heestee	heesteé	LL LL
19468	Km__16__520.wav	heestee	heesteé	LL LL
19469	Km__16__521.wav	laftee	lafteé	L
19470	Km__16__522.wav	laftee	lafteé	L LL
19471	Km__16__523.wav	laftee	lafteé	L LL
19472	Km__16__524.wav	rootigee	rootigeé	HH H  LL
19473	Km__16__525.wav	rootigee	rootigeé	HH H  LL
19474	Km__16__526.wav	rootigee	rootigeé	HH H  LL
19475	Km__16__527.wav	geedka	géedka	HH  L
19476	Km__16__528.wav	geedka	géedka	HH  L
19477	Km__16__529.wav	geedka	géedka	HH  L
19478	Km__16__530.wav	dadka	dádka	L L
19479	Km__16__531.wav	dadka	dádka	L L
19480	Km__16__532.wav	dadka	dádka	L L
19481	Km__16__533.wav	geedka	géedka	HH L
19482	Km__16__534.wav	dadka	dádka	L  L
19483	Km__16__535.wav	geedka	géedka	HH   L
19484	Km__16__536.wav	dadka	dádka	L  L
19485	Km__16__537.wav	dhegta	dhégta	H  L
19486	Km__16__538.wav	dhegta	dhégta	H  L
19487	Km__16__539.wav	heesta	heésta	LL  L
19488	Km__16__540.wav	heesta	heésta	LL  L
19489	Km__16__541.wav	heesta	heésta	LL  L
19490	Km__16__542.wav	tuugga	túugga	HH   L
19491	Km__16__543.wav	tuugga	túugga	HH   L
19492	Km__16__544.wav	tuugga	túugga	HH   L
19493	Km__16__545.wav	suunka	súunka	LL  L
19494	Km__16__546.wav	suunka	súunka	LL  L
19495	Km__16__547.wav	suunka	súunka	LL  L
19496	Km__16__548.wav	kabta	kábta	H (sic!)    L
19497	Km__16__549.wav	kabta	kábta	H (sic!)    L
19498	Km__16__550.wav	kabta	kábta	H (sic!)    L
19499	Km__16__551.wav	mooska	móoska	LL   L
19500	Km__16__552.wav	mooska	móoska	LL   L
19501	Km__16__553.wav	mooska	móoska	LL   L
19502	Km__16__554.wav	webiga	webíga	H H M
19503	Km__16__555.wav	togga	tógga	H  M
19504	Km__16__556.wav	togga	tógga	H  M
19505	Km__16__557.wav	togga	tógga	H  M
19506	Km__16__558.wav	webiga	webíga	H M  H
19507	Km__16__559.wav	webiga	webíga	H M  H
19508	Km__16__560.wav	webiga	webíga	H M  H
19509	Km__16__561.wav	ragga	rágga	L L
19510	Km__16__562.wav	ragga	rágga	L L
19511	Km__16__563.wav	ragga	rágga	L L
19512	Km__16__564.wav	togga	tógga	H H  (!)
19513	Km__16__565.wav	togga	tógga	H H  (!)
19514	Km__16__566.wav	togga	tógga	H H  (!)
19515	Km__16__567.wav	ragga	rágga	L L
19516	Km__16__568.wav	ragga	rágga	L L
19517	Km__16__569.wav	togga	tógga	H L (sic!)
19518	Km__16__570.wav	ragga	rágga	L L
19519	Km__16__571.wav	ragga	rágga	L  L
19520	Km__16__572.wav	togga	tógga	H  H
19521	Km__16__573.wav	togga	tógga	H H
19522	Km__16__574.wav	ragga	rágga	L L
19523	Km__16__575.wav	ragga	rágga	L L
19524	Km__16__576.wav	togga	tógga	H H
19525	Km__16__577.wav	togga	tógga	H H
19526	Km__16__578.wav	ragga	rágga	L L
19527	Km__16__579.wav	guriga	gúriga	HH  L
19528	Km__16__580.wav	guri	gúri	HH
19529	Km__16__581.wav	guri	gúri	LL (!)
19530	Km__16__582.wav	guri	gúri	H L  (sic!)
19531	Km__16__583.wav	guri	gúri	H L  (sic!)
19532	Km__16__584.wav	guri	gúri	H L  (sic!)
19533	Km__16__585.wav	guri	gúri	L L
19534	Km__16__586.wav	guri	gúri	L L
19535	Km__16__587.wav	guri	gúri	L L
19536	Km__16__588.wav	Waan guriyay.	Wáan guriyey.	L
19537	Km__16__589.wav	Waan guriyay.	Wáan guriyey.	L
19538	Km__16__590.wav	guriyayn	guriyeýn	H
19539	Km__16__591.wav	guriyayn	guriyeýn	H
19540	Km__16__592.wav	Way guriyaynayaan.	Wey guriyeynayaan.	HH  H H H  L LL
19541	Km__16__593.wav	guriyayn	guriyeýn	H
19542	Km__16__594.wav	wasiirka guriyaynta	wazíírka guriyeýnta	L LL L    H H H L ?
19543	Km__16__595.wav	hunguri	hungúri	H
19544	Km__16__596.wav	hunguri	hungúri	H
19545	Km__16__597.wav	hunguri	hungúri	HHH
19546	Km__16__598.wav	hungurigaas	hungúrigaas	H H L  HH (sic!)
19547	Km__16__599.wav	hungurigaas	hungúrigaas	H H L  HH (sic!)
19548	Km__16__600.wav	hungurigaas	hungúrigaas	H H L  HH (sic!)
19549	Km__16__601.wav	hungurigaa	hungúrigaa	H H L   HH (sic!)
19550	Km__16__602.wav	hungurigaa	hungúrigaa	H H L   HH (sic!)
19551	Km__16__603.wav	hungurigaa	hungúrigaa	H H L   HH (sic!)
19552	Km__16__604.wav	raggaa	rággaa	L  LL
19553	Km__16__605.wav	raggaa	rággaa	L  LL
19554	Km__16__606.wav	raggaa	rággaa	L  LL
19555	Km__16__607.wav	raggaas	rággaas	L  LL
19556	Km__16__608.wav	raggaas	rággaas	L  LL
19557	Km__16__609.wav	raggaas	rággaas	L  LL
19558	Km__16__610.wav	hungurigaa	hungúrigaa	H H H   HH
19559	Km__16__611.wav	hungurigaa	...gaa	H
19560	Km__16__612.wav	raggaa	rággaa	L  LL
19562	Km__16__614.wav	dulkaa	dúlkaa	H   L
19563	Km__16__615.wav	dulkaa	dúlkaa	H LL
19564	Km__16__616.wav	dulkaa	dúlkaa	H LL
19565	Km__16__617.wav	dulkaa	dúlkaa	H LL
19566	Km__16__618.wav	afkaa	áfkaa	L  LL
19567	Km__16__619.wav	afkaa	áfkaa	L  LL
19568	Km__16__620.wav	afkaa	áfkaa	L  LL
19569	Km__16__621.wav	dulkaa	dúlkaa	H MM
19570	Km__16__622.wav	afkaa	áfkaa	L LL
19571	Km__16__623.wav	dul|m	dúl	H
19572	Km__16__624.wav	dhegtaa	dhégtaa	H   LL (sic!)
19573	Km__16__625.wav	dhegtaa	dhégtaa	H   LL (sic!)
19574	Km__16__626.wav	dhegtaa	dhégtaa	H   LL (sic!)
19575	Km__16__627.wav	kabtaa	kábtaa	L LL
19576	Km__16__628.wav	kabtaa	kábtaa	L LL
19577	Km__16__629.wav	kabtaa	kábtaa	L LL
19578	Km__16__630.wav	geedkaa	géedkaa	HH    HH
19579	Km__16__631.wav	geedkaa	géedkaa	HH    HH
19580	Km__16__632.wav	geedkaa	géedkaa	HH    HH
19581	Km__16__633.wav	dadkaa	dádkaa	L LL
19582	Km__16__634.wav	dadkaa	dádkaa	L LL
19583	Km__16__635.wav	dadkaa	dádkaa	L LL
19584	Km__16__636.wav	geedkaa	géedkaa	HH LL
19585	Km__16__637.wav	dadkaa	dádkaa	L LL
19586	Km__16__638.wav	geedkaa	géedkaa	HH HH
19587	Km__16__639.wav	shirkaa	shírkaa	L LL
19588	Km__16__640.wav	shirkaa	shírkaa	L LL
19589	Km__16__641.wav	shirkaa	shírkaa	L LL
19590	Km__16__642.wav	shirkaa	shírkaa	L LL
19591	Km__16__643.wav	hilibkaa	hílibkaa	H H  HH
19592	Km__16__644.wav	hilibkaa	hílibkaa	H H  HH
19593	Km__16__645.wav	hilibkaas	hílibkaas	H H  HH
19594	Km__16__646.wav	hilibkaas	hílibkaas	H H  HH
19595	Km__16__647.wav	hilibkaa	hílibkaa	H H HH
19596	Km__16__648.wav	hilibkaa	hílibkaa	H H  HH
19597	Km__16__649.wav	hilibkaa	hílibkaa	H H  HH
19598	Km__16__650.wav	shirkaa	shírkaa	L LL
19599	Km__16__651.wav	shirkaa	shírkaa	L LL
19600	Km__16__652.wav	shirkaa	shírkaa	L LL
19601	Km__16__653.wav	hilibkaa	hílibkaa	H H  LL
19602	Km__16__654.wav	hilibkaa	hílibkaa	H H  LL
19603	Km__16__655.wav	shirkaaga	shírkaaga	L  LL  L
19604	Km__16__656.wav	shirkaaga	shírkaaga	L  LL  L
19605	Km__16__657.wav	shirkaaga	shírkaaga	L  LL  L
19606	Km__16__658.wav	shirkaaga	shírkaaga	L  LL  L
19607	Km__16__659.wav	hilibkaaga	hílibkaaga	H
19608	Km__16__660.wav	hilibkaaga	hílibkaaga	H
19609	Km__16__661.wav	hilibkaaga	hílibkaaga	H
19610	Km__16__662.wav	dhegtaada	dhégtaada	H  HH H
19611	Km__16__663.wav	dhegtaada	dhégtaada	H  HH H
19612	Km__16__664.wav	dhegtaada	dhégtaada	H  HH H
19613	Km__16__665.wav	kabtaada	kábtaada	L LL L
19614	Km__16__666.wav	kabtaada	kábtaada	L LL L
19615	Km__16__667.wav	kabtaada	kábtaada	L LL L
19616	Km__16__668.wav	gacantaada	gacántaada	L L  LL L
19617	Km__16__669.wav	gacantaada	gacántaada	L L  LL L
19618	Km__16__670.wav	gacantaada	gacántaada	L L  LL L
19619	Km__16__671.wav	dulkaaga	dúlkaaga	H
19620	Km__16__672.wav	dulkaaga	dúlkaaga	H
19621	Km__16__673.wav	dulkaaga	dúlkaaga	H
19622	Km__16__674.wav	qosolkaaga	qósolkaaga	L L LL L
19623	Km__16__675.wav	qosolkaaga	qósolkaaga	L L LL L
19624	Km__16__676.wav	qosolkaaga	qósolkaaga	L L LL L
19625	Km__16__677.wav	tuuggaaga	túuggaaga	H
19626	Km__16__678.wav	tuuggaaga	túuggaaga	H
19627	Km__16__679.wav	tuuggaaga	túuggaaga	H
19628	Km__16__680.wav	suunkaaga	súunkaaga	LL LL L
19629	Km__16__681.wav	suunkaaga	súunkaaga	LL LL L
19630	Km__16__682.wav	suunkaaga	súunkaaga	L
19631	Km__16__683.wav	surwaalladaada	surwaalládaada	HHHHL ?
19632	Km__16__684.wav	surwaalladaada	surwaalládaada	HHHHL ?
19633	Km__16__685.wav	surwaalladaada	surwaalládaada	HHHHL ?
19634	Km__16__686.wav	surwaalkaaga	surwáalkaaga	H
19635	Km__16__687.wav	surwaalkaaga	surwáalkaaga	H
19636	Km__16__688.wav	silsiladdaada	silsiláddaada	L
19637	Km__16__689.wav	kuushaada	kuúshaada	L
19638	Km__16__690.wav	kuushaada	kuúshaada	L
19639	Km__16__691.wav	kuushaada	kuúshaada	L
19640	Km__16__692.wav	kuushaada	kuúshaada	L
19641	Km__16__693.wav	kuushaada	kuúshaada	L
19642	Km__16__694.wav	geedkaaga	géedkaaga	H
19643	Km__16__695.wav	wiilkaaga	wíilkaaga	H
19644	Km__16__696.wav	guushaada	guúshaada	H
19645	Km__16__697.wav	guushaada	guúshaada	H
19646	Km__16__698.wav	kuushaada	kuúshaada	L
19647	Km__16__699.wav	guushaada	guúshaada	H
19648	Km__16__700.wav	kuushaada	kuúshaada	L
19649	Km__16__701.wav	kuushaada	kuúshaada	L
19650	Km__16__702.wav	kuushaada	kuúshaada	L
19651	Km__16__703.wav	guushaada	guúshaada	H
19652	Km__16__704.wav	guushaada	guúshaada	H
19653	Km__16__705.wav	guushaada	guúshaada	H
19654	Km__16__706.wav	kuushaada	kuúshaada	L
19655	Km__16__707.wav	hilibkaaga	hílibkaaga	H
19656	Km__16__708.wav	hilibkaaga	hílibkaaga	H
19657	Km__16__709.wav	hilibkaaga	hílibkaaga	H
19658	Km__16__710.wav	roobkaaga	róobkaaga	L
19659	Km__16__711.wav	roobkaaga	róobkaaga	L
19660	Km__16__712.wav	roobkaaga	róobkaaga	L
19661	Km__16__713.wav	roobkaaga	róobkaaga	L
19662	Km__16__714.wav	hilibkaaga	hílibkaaga	H
19663	Km__16__715.wav	roobkaaga	róobkaaga	L
19664	Km__16__716.wav	wiilkaaga	wíilkaaga	H
19665	Km__16__717.wav	guushaada	guúshaada	H
19666	Km__16__718.wav	guushaada	guúshaada	H
19667	Km__16__719.wav	wiilkaaga	wíilkaaga	H
19668	Km__16__720.wav	wiilashaada	wiiláshaada	H H Bm M
19669	Km__16__721.wav	wiilashaada	wiiláshaada	H H Bm L
19670	Km__16__722.wav	wiilashaada	wiiláshaada	H H Bm M
19671	Km__16__723.wav	kuushaada	kuúshaada	L
19672	Km__16__724.wav	wiilashaada	wiiláshaada	H H HL L
19673	Km__16__725.wav	kuushaada	kuúshaada	L
19674	Km__16__726.wav	wiilashaada	wiiláshaada	H
19675	Km__16__727.wav	kuushaada	kuúshaada	L
19676	Km__16__728.wav	guushaada	guúshaada	H
19677	Km__16__729.wav	wiilashaada	wiiláshaada	H
19678	Km__16__730.wav	kuushaada	kuúshaada	L
19679	Km__16__731.wav	wiilashaada	wiiláshaada	H
19680	Km__16__732.wav	guushaada	guúshaada	H
19681	Km__16__733.wav	wiilashaada	wiiláshaada	H H Bm M
19682	Km__16__734.wav	guushaada	guúshaada	H
19683	Km__16__735.wav	wiilashaada	wiiláshaada	H
19684	Km__16__736.wav	guushaada	guúshaada	H
19685	Km__16__737.wav	kuushaada	kuúshaada	L
19686	Km__16__738.wav	wiilashaada	wiiláshaada	H H H M
19687	Km__16__739.wav	kuushaada	kuúshaada	L
19688	Km__16__740.wav	guushaada	guúshaada	H
19689	Km__16__741.wav	guushaada	guúshaada	H
19690	Km__16__742.wav	guushaada	guúshaada	H
19691	Km__16__743.wav	wiilashaada	wiiláshaada	H H HL L
19692	Km__16__744.wav	wiilashaada	wiiláshaada	H H HL L
19693	Km__16__745.wav	wiilashaada	wiiláshaada	H H HL L
19694	Km__16__746.wav	kuushaada	kuúshaada	L
19695	Km__16__747.wav	kuushaada	kuúshaada	L
19696	Km__16__748.wav	kuushaada	kuúshaada	L
19698	Km__17__1.wav	Wuu qoslay.	Wúu qosléý oo ...	L
19699	Km__17__2.wav	Wuu qoslay oo wuxuu yiri...	Wuu qoslay oo wuxuu yiri ...	L L L H H ?
19700	Km__17__3.wav	Wuu qoslay.	Wúu qosley.	L
19701	Km__17__4.wav	Wuu qoslay.	Wúu qosley.	L
19702	Km__17__5.wav	wiilkii	wíilkií	H
19703	Km__17__6.wav	Wiilkii ayaa yaabay oo yiri...	Wíilkií ayáa yaabaý oo yiri ...	H L L L H #
19704	Km__17__7.wav	Wiilkii ayaa yaabay oo yiri...	Wíilkií ayáa yaabaý oo yiri ...	H L L L H #
19705	Km__17__8.wav	Wiilkii ayaa yaabay oo yiri...	Wíilkií ayáa yaabaý oo yirí ...	H L L L H #
19706	Km__17__9.wav	Gabadhii ayaa yaabtay oo tiri...	Gabádhií ayáa yaabtaý oo tiri ...	MHH Bm LL L L
